,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-1,-0.902711111111111,-0.7623111111111112,-0.6645111111111112,-0.5523111111111111,-0.4959111111111111,-0.40651111111111116,-0.3645111111111112,-0.33151111111111115,-0.2991111111111112,-0.2601111111111111,-0.22891111111111118,-0.19231111111111107,-0.1689111111111111,-0.14851111111111112,-0.13351111111111108,-0.12571111111111108,-0.11851111111111111,-0.11131111111111104,-0.10531111111111117
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,-0.8031111111111112,-0.6231111111111111,-0.5001111111111111,-0.45751111111111115,-0.39511111111111114,-0.3477111111111112,-0.30511111111111106,-0.28711111111111115,-0.2667111111111112,-0.23971111111111115,-0.21571111111111108,-0.19291111111111112,-0.17911111111111114,-0.1623111111111111,-0.1521111111111111,-0.14311111111111116,-0.13351111111111108,-0.12271111111111117,-0.11251111111111116,-0.10471111111111116
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2,-0.8031111111111112,-0.6231111111111111,-0.5001111111111111,-0.45751111111111115,-0.39511111111111114,-0.3477111111111112,-0.30511111111111106,-0.28711111111111115,-0.2667111111111112,-0.23971111111111115,-0.21571111111111108,-0.19291111111111112,-0.17911111111111114,-0.1623111111111111,-0.1521111111111111,-0.14311111111111116,-0.13351111111111108,-0.12271111111111117,-0.11251111111111116,-0.10471111111111116
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3,-0.8031111111111112,-0.6231111111111111,-0.5001111111111111,-0.45751111111111115,-0.39511111111111114,-0.3477111111111112,-0.30511111111111106,-0.28711111111111115,-0.2667111111111112,-0.23971111111111115,-0.21571111111111108,-0.19291111111111112,-0.17911111111111114,-0.1623111111111111,-0.1521111111111111,-0.14311111111111116,-0.13351111111111108,-0.12271111111111117,-0.11251111111111116,-0.10471111111111116
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4,-0.8031111111111112,-0.6231111111111111,-0.5001111111111111,-0.45751111111111115,-0.39511111111111114,-0.3477111111111112,-0.30511111111111106,-0.28711111111111115,-0.2667111111111112,-0.23971111111111115,-0.21571111111111108,-0.19291111111111112,-0.17911111111111114,-0.1623111111111111,-0.1521111111111111,-0.14311111111111116,-0.13351111111111108,-0.12271111111111117,-0.11251111111111116,-0.10471111111111116
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
5,-0.8031111111111112,-0.6231111111111111,-0.5001111111111111,-0.45751111111111115,-0.39511111111111114,-0.3477111111111112,-0.30511111111111106,-0.28711111111111115,-0.2667111111111112,-0.23971111111111115,-0.21571111111111108,-0.19291111111111112,-0.17911111111111114,-0.1623111111111111,-0.1521111111111111,-0.14311111111111116,-0.13351111111111108,-0.12271111111111117,-0.11251111111111116,-0.10471111111111116
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
6,-0.8031111111111112,-0.6231111111111111,-0.5001111111111111,-0.45751111111111115,-0.39511111111111114,-0.3477111111111112,-0.30511111111111106,-0.28711111111111115,-0.2667111111111112,-0.23971111111111115,-0.21571111111111108,-0.19291111111111112,-0.17911111111111114,-0.1623111111111111,-0.1521111111111111,-0.14311111111111116,-0.13351111111111108,-0.12271111111111117,-0.11251111111111116,-0.10471111111111116
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
7,-0.8031111111111112,-0.6231111111111111,-0.5001111111111111,-0.45751111111111115,-0.39511111111111114,-0.3477111111111112,-0.30511111111111106,-0.28711111111111115,-0.2667111111111112,-0.23971111111111115,-0.21571111111111108,-0.19291111111111112,-0.17911111111111114,-0.1623111111111111,-0.1521111111111111,-0.14311111111111116,-0.13351111111111108,-0.12271111111111117,-0.11251111111111116,-0.10471111111111116
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
8,-0.8031111111111112,-0.6231111111111111,-0.5001111111111111,-0.45751111111111115,-0.39511111111111114,-0.3477111111111112,-0.30511111111111106,-0.28711111111111115,-0.2667111111111112,-0.23971111111111115,-0.21571111111111108,-0.19291111111111112,-0.17911111111111114,-0.1623111111111111,-0.1521111111111111,-0.14311111111111116,-0.13351111111111108,-0.12271111111111117,-0.11251111111111116,-0.10471111111111116
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
9,-0.8031111111111112,-0.6231111111111111,-0.5001111111111111,-0.45751111111111115,-0.39511111111111114,-0.3477111111111112,-0.30511111111111106,-0.28711111111111115,-0.2667111111111112,-0.23971111111111115,-0.21571111111111108,-0.19291111111111112,-0.17911111111111114,-0.1623111111111111,-0.1521111111111111,-0.14311111111111116,-0.13351111111111108,-0.12271111111111117,-0.11251111111111116,-0.10471111111111116
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,-0.8031111111111112,-0.6231111111111111,-0.5001111111111111,-0.45751111111111115,-0.39511111111111114,-0.3477111111111112,-0.30511111111111106,-0.28711111111111115,-0.2667111111111112,-0.23971111111111115,-0.21571111111111108,-0.19291111111111112,-0.17911111111111114,-0.1623111111111111,-0.1521111111111111,-0.14311111111111116,-0.13351111111111108,-0.12271111111111117,-0.11251111111111116,-0.10471111111111116
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
11,-0.8031111111111112,-0.6231111111111111,-0.5001111111111111,-0.45751111111111115,-0.39511111111111114,-0.3477111111111112,-0.30511111111111106,-0.28711111111111115,-0.2667111111111112,-0.23971111111111115,-0.21571111111111108,-0.19291111111111112,-0.17911111111111114,-0.1623111111111111,-0.1521111111111111,-0.14311111111111116,-0.13351111111111108,-0.12271111111111117,-0.11251111111111116,-0.10471111111111116
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
